Comments,CommentID,CommentReply,CommentLike,PublishDate,VideoID,MovieDate,MovieLink,CommentDate,Difference
they'd never make this with a guy,Ugz5mUT7mjQO5bSOGuV4AaABAg,1,2,2017-11-06T20:28:01Z,EyUMV3loK1Q,2017-12-01,https://www.imdb.com/title/tt5806472/?ref_=adv_li_tt,2017-11-06,25
that movie was  very great and i already saw that  and it s was on Slamdance 2017,UgwLzonzUdsKaD2ohhJ4AaABAg,3,3,2017-11-03T07:36:03Z,EyUMV3loK1Q,2017-12-01,https://www.imdb.com/title/tt5806472/?ref_=adv_li_tt,2017-11-03,28
Looks kinda like zoe deschanel,Ugx4Q0MjZ9wUzGWYRQt4AaABAg,0,9,2017-11-03T07:23:04Z,EyUMV3loK1Q,2017-12-01,https://www.imdb.com/title/tt5806472/?ref_=adv_li_tt,2017-11-03,28
"wow really ""winder""? way to be creative",UgwL36RzVF-9FuF9QEN4AaABAg,0,7,2017-10-30T13:49:49Z,EyUMV3loK1Q,2017-12-01,https://www.imdb.com/title/tt5806472/?ref_=adv_li_tt,2017-10-30,32
"Almost in tears, I can't believe there was more footage of them besides the second documentary that was released by the maysles!! I definitely can't wait to see this ❤",Ugw1fmkHKFKy8pRq4Ll4AaABAg,0,11,2018-04-15T19:38:46Z,1mjN_xeohRc,2018-05-18,https://www.imdb.com/title/tt7057306/?ref_=adv_li_tt,2018-04-15,33
My heart ow.,UgxMJDfiuneRC1MGdFh4AaABAg,0,5,2018-04-13T20:33:07Z,1mjN_xeohRc,2018-05-18,https://www.imdb.com/title/tt7057306/?ref_=adv_li_tt,2018-04-13,35
i absolutely can not wait for this to go to theatres !!,UgyMlUoNiBPc3qx5Lb54AaABAg,0,5,2018-04-13T09:27:28Z,1mjN_xeohRc,2018-05-18,https://www.imdb.com/title/tt7057306/?ref_=adv_li_tt,2018-04-13,35
Aw little edie,UgwHburopsriDB6LXQN4AaABAg,0,8,2018-04-13T02:34:37Z,1mjN_xeohRc,2018-05-18,https://www.imdb.com/title/tt7057306/?ref_=adv_li_tt,2018-04-13,35
Looks incredible.,Ugwn8OmjHTvlpWbpYel4AaABAg,0,7,2018-04-12T22:15:46Z,1mjN_xeohRc,2018-05-18,https://www.imdb.com/title/tt7057306/?ref_=adv_li_tt,2018-04-12,36
"Song? I know it’s “Amazing Grace,” but who’s the singer?",UgwSOMkurR10D9AgpG54AaABAg,0,0,2018-04-28T02:52:07Z,NUX3O6-1MZ4,2018-05-18,https://www.imdb.com/title/tt5180888/?ref_=adv_li_tt,2018-04-28,20
He looks just like a young version of Kevin bacon !,UgwD14bq50Ayj07hKPl4AaABAg,0,7,2018-04-16T20:06:33Z,NUX3O6-1MZ4,2018-05-18,https://www.imdb.com/title/tt5180888/?ref_=adv_li_tt,2018-04-16,32
It's well cast.,UgweJD_Ubj4gy3ylxwp4AaABAg,0,3,2018-04-14T07:09:26Z,NUX3O6-1MZ4,2018-05-18,https://www.imdb.com/title/tt5180888/?ref_=adv_li_tt,2018-04-14,34
"""Amazing Grace"" really?",Ugwooi1h0fvVFwBXQ3x4AaABAg,0,1,2018-04-14T07:08:39Z,NUX3O6-1MZ4,2018-05-18,https://www.imdb.com/title/tt5180888/?ref_=adv_li_tt,2018-04-14,34
"Looks great, and the lead is extremely good looking.",UgwuJ-A3OaVn5wsx4WV4AaABAg,0,2,2018-04-14T05:46:54Z,NUX3O6-1MZ4,2018-05-18,https://www.imdb.com/title/tt5180888/?ref_=adv_li_tt,2018-04-14,34
"If McCaul (lead) could be any animal, it would have to be either a cat or a panther lol but other than that the movie looks interesting... curious to see his path in the industry... he was in American Honey by a24 if anyone wants to check it out! one of my favourite movies.",UgwnjNu7e2ttgEX4ygB4AaABAg,0,1,2018-04-14T05:34:31Z,NUX3O6-1MZ4,2018-05-18,https://www.imdb.com/title/tt5180888/?ref_=adv_li_tt,2018-04-14,34
When did Belushi morph into Penn Jillette?,Ugze6EltnNWo4MYJ3H54AaABAg,0,0,2018-04-14T03:18:35Z,NUX3O6-1MZ4,2018-05-18,https://www.imdb.com/title/tt5180888/?ref_=adv_li_tt,2018-04-14,34
Not gonna lie. Clicked on it because of how pretty his eyes were on the thumbnail....,Ugz-KB4tOmNLR87NLK94AaABAg,0,8,2018-04-14T02:17:09Z,NUX3O6-1MZ4,2018-05-18,https://www.imdb.com/title/tt5180888/?ref_=adv_li_tt,2018-04-14,34
I really loved it.,UgyaF5NPbvmJ0Buqot94AaABAg,0,0,2018-04-13T23:48:58Z,NUX3O6-1MZ4,2018-05-18,https://www.imdb.com/title/tt5180888/?ref_=adv_li_tt,2018-04-13,35
Looks good,UgxLMdivkqAgfyiUXJ14AaABAg,0,3,2018-04-13T22:12:42Z,NUX3O6-1MZ4,2018-05-18,https://www.imdb.com/title/tt5180888/?ref_=adv_li_tt,2018-04-13,35
"His eyes are so pretty, was more focused on them then the trailer itself...",Ugx2fYWUx6EbNXyS2bZ4AaABAg,1,20,2018-04-13T21:59:05Z,NUX3O6-1MZ4,2018-05-18,https://www.imdb.com/title/tt5180888/?ref_=adv_li_tt,2018-04-13,35
Raul Castillo rocks and can't wait to see this movie !!,Ugx2DAM4JfvdFZbTinV4AaABAg,0,1,2019-05-02T21:49:58Z,7h-XG1U7pfU,2019-05-03,https://www.imdb.com/title/tt7374952/?ref_=adv_li_tt,2019-05-02,1
Tfatk,Ugw_EnOr7W30qwdZDrN4AaABAg,0,1,2019-05-02T16:46:07Z,7h-XG1U7pfU,2019-05-03,https://www.imdb.com/title/tt7374952/?ref_=adv_li_tt,2019-05-02,1
What a generic crap.,UgxjNC50mXmDKjA_q494AaABAg,2,2,2019-05-02T12:32:05Z,7h-XG1U7pfU,2019-05-03,https://www.imdb.com/title/tt7374952/?ref_=adv_li_tt,2019-05-02,1
looks badass got to see it about time they made a good movie about Chicano people raza,Ugw1xDgjscUMbKev8hh4AaABAg,0,1,2019-05-01T19:52:04Z,7h-XG1U7pfU,2019-05-03,https://www.imdb.com/title/tt7374952/?ref_=adv_li_tt,2019-05-01,2
Cholofitcreeper brought me here!,UgxMTeJUU0nU7SO3oy94AaABAg,0,1,2019-05-01T09:18:11Z,7h-XG1U7pfU,2019-05-03,https://www.imdb.com/title/tt7374952/?ref_=adv_li_tt,2019-05-01,2
Sooo a Hispanic Batman?,UgwJG35RVjdvmctLQLp4AaABAg,0,3,2019-04-30T16:25:19Z,7h-XG1U7pfU,2019-05-03,https://www.imdb.com/title/tt7374952/?ref_=adv_li_tt,2019-04-30,3
This looks corny. sorry. no nabla.,Ugysf3hC0zH16x2JcpB4AaABAg,0,1,2019-04-14T00:22:51Z,7h-XG1U7pfU,2019-05-03,https://www.imdb.com/title/tt7374952/?ref_=adv_li_tt,2019-04-14,19
Juan Wick,UgzuaVPpGfP_3QAcxGV4AaABAg,1,32,2019-04-04T20:58:43Z,7h-XG1U7pfU,2019-05-03,https://www.imdb.com/title/tt7374952/?ref_=adv_li_tt,2019-04-04,29
diego is wildin,UgyikCZnzQqxmWKrLpx4AaABAg,1,1,2019-04-03T13:13:46Z,7h-XG1U7pfU,2019-05-03,https://www.imdb.com/title/tt7374952/?ref_=adv_li_tt,2019-04-03,30
"city of angels, el Diablo the Ghetto Grim Reaper ....que no Ese",UgzSa1y8fYaiCAOGEsl4AaABAg,0,2,2019-04-01T06:28:52Z,7h-XG1U7pfU,2019-05-03,https://www.imdb.com/title/tt7374952/?ref_=adv_li_tt,2019-04-01,32
Oh Geeesh.....A Mexican batman,UgwHGqiyuultIHS0D1t4AaABAg,0,3,2019-03-29T15:29:47Z,7h-XG1U7pfU,2019-05-03,https://www.imdb.com/title/tt7374952/?ref_=adv_li_tt,2019-03-29,35
Mexican Batman,UgydwfI95C6f5IRQeBl4AaABAg,0,6,2019-03-29T12:30:09Z,7h-XG1U7pfU,2019-05-03,https://www.imdb.com/title/tt7374952/?ref_=adv_li_tt,2019-03-29,35
Like a mexican Punisher then?,UgxuTj5DdFrLV2ylmZF4AaABAg,0,18,2019-03-29T12:07:09Z,7h-XG1U7pfU,2019-05-03,https://www.imdb.com/title/tt7374952/?ref_=adv_li_tt,2019-03-29,35
haahha I'm not even latino but I'm hyped for this....about time for a latino super hero.,Ugy_6H-jZMXLcqkUpLt4AaABAg,0,21,2019-03-29T11:43:35Z,7h-XG1U7pfU,2019-05-03,https://www.imdb.com/title/tt7374952/?ref_=adv_li_tt,2019-03-29,35
If Zorro and John wick had a baby.,UgzuPXBlOg1MpLRWvWx4AaABAg,1,18,2019-03-29T06:18:23Z,7h-XG1U7pfU,2019-05-03,https://www.imdb.com/title/tt7374952/?ref_=adv_li_tt,2019-03-29,35
a Mexican punisher,UgymPvO2aqooPgmAgqV4AaABAg,0,22,2019-03-29T03:06:01Z,7h-XG1U7pfU,2019-05-03,https://www.imdb.com/title/tt7374952/?ref_=adv_li_tt,2019-03-29,35
I wanna see this,UgxMq3YaAGEkF9nRInt4AaABAg,0,1,2019-03-29T01:17:42Z,7h-XG1U7pfU,2019-05-03,https://www.imdb.com/title/tt7374952/?ref_=adv_li_tt,2019-03-29,35
He is idiot,UgwSveHH1bXjU2frCwh4AaABAg,1,0,2019-05-02T23:43:45Z,c18V6Y3HL38,2019-05-03,https://www.imdb.com/title/tt8811382/?ref_=adv_li_tt,2019-05-02,1
Do Kissinger next! Oo and then maybe you can do the ghost of Goebbels afterwards!,UgwV6hIumTLTVyGEnv14AaABAg,0,2,2019-05-02T12:21:36Z,c18V6Y3HL38,2019-05-03,https://www.imdb.com/title/tt8811382/?ref_=adv_li_tt,2019-05-02,1
He was like the pure opposite of Stalin XD,UgwFolDxbmpjT1IaauN4AaABAg,6,51,2019-04-26T17:36:50Z,c18V6Y3HL38,2019-05-03,https://www.imdb.com/title/tt8811382/?ref_=adv_li_tt,2019-04-26,7
Никто даже и понять не может важность слов Горбачёва о недопустимости гибели цивилизации..,UgwNx6wqdVzVI8KLUBp4AaABAg,0,0,2019-04-12T19:36:29Z,c18V6Y3HL38,2019-05-03,https://www.imdb.com/title/tt8811382/?ref_=adv_li_tt,2019-04-12,21
"Communist empire destroyer , nobody now takes Socialists Seriously.",Ugwb5gpzvZcQ691V9QR4AaABAg,1,0,2019-04-07T04:05:48Z,c18V6Y3HL38,2019-05-03,https://www.imdb.com/title/tt8811382/?ref_=adv_li_tt,2019-04-07,26
"And suddenly my brain
*Pizza hut ads",Ugz8S1bfH-qXV3VHSH54AaABAg,2,8,2019-04-03T13:59:48Z,c18V6Y3HL38,2019-05-03,https://www.imdb.com/title/tt8811382/?ref_=adv_li_tt,2019-04-03,30
When I saw gorbachev in the title I knew it was russian,UgwER2bpYmJmHrgnGrp4AaABAg,1,9,2019-04-01T09:57:33Z,c18V6Y3HL38,2019-05-03,https://www.imdb.com/title/tt8811382/?ref_=adv_li_tt,2019-04-01,32
werner narrating is always entertaining,UgzKOMNobKeJIjZLOgx4AaABAg,0,37,2019-04-01T07:17:44Z,c18V6Y3HL38,2019-05-03,https://www.imdb.com/title/tt8811382/?ref_=adv_li_tt,2019-04-01,32
What a self-absorbed douche,UgwN3YVwiyVv_UzBIPd4AaABAg,0,0,2019-04-01T04:49:34Z,c18V6Y3HL38,2019-05-03,https://www.imdb.com/title/tt8811382/?ref_=adv_li_tt,2019-04-01,32
"да начало было очень заманчивым ,да всё время что то мешает между ног",Ugy-RGOwpC17sX_bS0x4AaABAg,1,7,2019-03-29T09:28:10Z,c18V6Y3HL38,2019-05-03,https://www.imdb.com/title/tt8811382/?ref_=adv_li_tt,2019-03-29,35
Love from Madras. I wish Werner makes a documentary on Pornography,Ugy5hSOass4wpjZ8lRR4AaABAg,0,5,2019-03-29T00:49:49Z,c18V6Y3HL38,2019-05-03,https://www.imdb.com/title/tt8811382/?ref_=adv_li_tt,2019-03-29,35
Compared to what I've seen this last year this looks prity good witches with a feel of evil dead is what I'm getting from the trailer .what is the release date ?,Ugz31Nzb-rI5gXTl1aJ4AaABAg,1,4,2020-04-21T22:57:28Z,08I6e1eG08I,2020-05-01,https://www.imdb.com/title/tt8305806/?ref_=adv_li_tt,2020-04-21,10
This looks like garbage. Tbh I wasn't expecting much with the state that the horror genre has been in for the last decade,Ugy8iqwEUnHMo9bMggN4AaABAg,1,8,2020-04-04T18:07:53Z,08I6e1eG08I,2020-05-01,https://www.imdb.com/title/tt8305806/?ref_=adv_li_tt,2020-04-04,27
Trash. Try harder,UgxdnbjqwGXS0ev2SKJ4AaABAg,0,0,2020-03-28T08:13:16Z,08I6e1eG08I,2020-05-01,https://www.imdb.com/title/tt8305806/?ref_=adv_li_tt,2020-03-28,34
Podrias subir él tráiler en español o subtitulada,Ugy-KE7ZzaL7BeCiJSJ4AaABAg,0,0,2020-03-27T20:45:19Z,08I6e1eG08I,2020-05-01,https://www.imdb.com/title/tt8305806/?ref_=adv_li_tt,2020-03-27,35
Estás  son las pelis de terror 👹 qué  amó   : ( y está tiene  toda la  pinta de  ser un peliculón de terror  .... pero  porfa  Podrias subir él  trailer  en espanol o subtitulado,UgzIiBqlBLo04EHSW_t4AaABAg,0,0,2020-03-27T20:44:15Z,08I6e1eG08I,2020-05-01,https://www.imdb.com/title/tt8305806/?ref_=adv_li_tt,2020-03-27,35
My Girlfriend,UgwRzbHXASN4TCF3EpZ4AaABAg,2,23,2020-03-27T19:25:12Z,08I6e1eG08I,2020-05-01,https://www.imdb.com/title/tt8305806/?ref_=adv_li_tt,2020-03-27,35
ossum vid my dear😊,UgzBpLaCkiheSPyLLVF4AaABAg,0,3,2020-03-27T15:59:30Z,08I6e1eG08I,2020-05-01,https://www.imdb.com/title/tt8305806/?ref_=adv_li_tt,2020-03-27,35
Please be monsters and not aliens,UgzG1vEi1XUbC9XxKtN4AaABAg,0,16,2020-03-27T11:12:38Z,08I6e1eG08I,2020-05-01,https://www.imdb.com/title/tt8305806/?ref_=adv_li_tt,2020-03-27,35
"looks pretty solid. nice little flick to enjoy during this crisis. go away covid, go away",UgwdvdHbf02q_onSk6F4AaABAg,4,64,2020-03-27T09:35:51Z,08I6e1eG08I,2020-05-01,https://www.imdb.com/title/tt8305806/?ref_=adv_li_tt,2020-03-27,35
Looks lame,Ugz9cVLWxkmRVJKp5Sh4AaABAg,0,3,2020-03-27T08:25:52Z,08I6e1eG08I,2020-05-01,https://www.imdb.com/title/tt8305806/?ref_=adv_li_tt,2020-03-27,35
Looks like it's from these kind of movies that we'll illegal download but still ask for a refund,UgwKetATQ8NZ2sYSKnF4AaABAg,3,32,2020-03-27T00:59:44Z,08I6e1eG08I,2020-05-01,https://www.imdb.com/title/tt8305806/?ref_=adv_li_tt,2020-03-27,35
Looks fairly standard.,UgwdhQ1t3IFPHHEefU54AaABAg,0,5,2020-03-26T23:28:26Z,08I6e1eG08I,2020-05-01,https://www.imdb.com/title/tt8305806/?ref_=adv_li_tt,2020-03-26,36
"I don't care if this movie ends up sucking, I want to see it. Only one way to find out",Ugy0CqhUwQvd3YIraUd4AaABAg,0,15,2020-03-26T23:27:59Z,08I6e1eG08I,2020-05-01,https://www.imdb.com/title/tt8305806/?ref_=adv_li_tt,2020-03-26,36
I like Horror film👹👹,UgyhmjCQiP__D75CY8l4AaABAg,0,4,2020-03-26T22:56:21Z,08I6e1eG08I,2020-05-01,https://www.imdb.com/title/tt8305806/?ref_=adv_li_tt,2020-03-26,36
Echhhh. No.,UgyGzoAaqx8gYxyNepN4AaABAg,0,1,2020-03-26T22:46:38Z,08I6e1eG08I,2020-05-01,https://www.imdb.com/title/tt8305806/?ref_=adv_li_tt,2020-03-26,36
"Hoooo-wahhh, hey-yahhhhh!",Ugz1SJh7UPflUpDIGWB4AaABAg,0,0,2020-08-02T19:13:47Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-08-02,9
how many lectures are in this movie i wonder,Ugyx32p08xY0272wnWR4AaABAg,0,4,2020-08-02T04:55:59Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-08-02,9
yawn,UgysqKIkOtY4A6ZX97l4AaABAg,0,0,2020-08-02T04:55:50Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-08-02,9
Horrible movie,Ugy9IlSpvW-YvkU77G54AaABAg,0,0,2020-08-01T08:49:09Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-08-01,10
Josh Hartnett is still alive?,Ugx-OefzwLQFHq4i4I54AaABAg,4,3,2020-08-01T00:09:57Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-08-01,10
"If you're going to have this imagery in your movie... Hire a company that can do the cgi correctly to get your vision on film. 

Looks so bad it's funny.",Ugx74W-A9EFSYALCPFN4AaABAg,0,13,2020-07-31T17:33:24Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-31,11
Nice #33 comments . Appropriate for the times,UgzOtnzN4k4OCiotbHV4AaABAg,0,2,2020-07-31T16:18:54Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-31,11
"has a bit of ""american gods"" vibe to it",UgxFL2QOp5uGpy0wJsZ4AaABAg,0,1,2020-07-31T15:30:13Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-31,11
"Money is not power, govt is power. Money cant force you to pay 30% of your income in taxes, money cant force you to comply with FDA regulations, money cant force you to use Federal Reserve debt notes, money cant force you to go to jail if you smoke weed.",UgzjQuXKzYkW2TUC57Z4AaABAg,0,4,2020-07-31T15:02:23Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-31,11
You can tell they spent too much on style and salaries and skipped on the writing.  This looks like a pretty mess.,Ugw6BsG8ocxVB4VnLQN4AaABAg,1,8,2020-07-31T12:10:39Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-31,11
Very interesting movie,UgzZKX83SK3WlTkwu_R4AaABAg,0,1,2020-07-09T14:59:44Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-09,33
"wasnt sure if this was a movie teaser or a music video promo. Either way, nice to see Josh Hartnett getting work. Wish they'd bring back Penny Dreadful with his character.",UgzW65IN-OMl7KGaB-t4AaABAg,0,10,2020-07-09T03:25:05Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-09,33
The trailer looks amazing but can the film hold its grip?,UgzduDs0X6DzS0nG7GZ4AaABAg,2,3,2020-07-08T18:38:06Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-08,34
That looks interesting.,UgzrpHFN5bYsAZtlbXl4AaABAg,0,5,2020-07-08T15:28:52Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-08,34
at least it's a trailer that doesn't show the whole movie.,UgxSP6OhjJLRa457A-14AaABAg,0,14,2020-07-07T06:56:31Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-07,35
Meh...bleh.,UgwM9EOnP_u_1Pbo6zR4AaABAg,1,2,2020-07-07T02:33:37Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-07,35
Looks like a load of old rubbish to me!,UgwHIczn_QcTR1szoNt4AaABAg,0,13,2020-07-07T02:19:07Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-07,35
What I call my buttcrack during diaréea.,Ugxn1rX2gopAIowg3oF4AaABAg,0,0,2020-07-07T00:35:21Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-07,35
? hmmm.,Ugyk7bzEeaFb8IKbsNB4AaABAg,0,1,2020-07-06T23:56:34Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-06,36
"this made me remember a story from Heavy Metal that had a similar vibe ... the richest man had all but not immortality ... he bought a map that showed him the lands of an ancient tried that had the power to make any man a God ... when he went there , his body was embalmed with many spices to make him a God ... but in reality ,  they where a cannibalistic tribe that made each of his victim a God ... by eating them alive ... the leftover bones and skin where stuffed back in a form of a Idol ... that this tribe would pray to as a God ... thanking them for Long Pig Meat ...",UgzaMNgIAXSSm5UIXx14AaABAg,1,33,2020-07-06T21:40:23Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-06,36
Seems a awful lot gods of America,UgzWVpsDJQsCBXiuadJ4AaABAg,0,0,2020-07-06T21:30:24Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-06,36
another movie with white males as the center of the universe *rolling my eyes*,Ugz_zVxhl7j5hQYtyPd4AaABAg,8,2,2020-07-06T21:03:53Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-06,36
So the richest man in the world tries to become a god or imortal some how with ancient knowledge or power he finds in the valley of the gods or something?,UgxdObhnPmD0k3VjtCd4AaABAg,1,6,2020-07-06T20:07:58Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-06,36
"ok, this tells me NOTHING about the plot (edited to add: for the nitpickers, I just wanted to clarify by ""plot"" I don't mean the entire story, what would be the point in seeing it if that were the case? My issue is that these scenes are somewhat randomly put together without a basic premise of what is going on...in a bad way. The trailer looks sloppy.) 
From what I can see, there is maybe a supernatural element surrounding the ""richest man in the world""? A major land acquisition to be made, and it's on sacred native land? Valley of the Gods could reference maybe the rich guy's origin or maybe those people are reincarnations/incarnations of the gods in human form? Kind of like Gaiman's American Gods? Except Josh Hartnett's character has a score to settle? Meanwhile...yeah, the native story line shows the lengths they're going to go through to preserve their lands thus the ""Our gods won't never allow it..."" line? IDK.",UgxKywk7vcrTNCsdK-p4AaABAg,6,1,2020-07-06T19:49:52Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-06,36
"I have no idea what is this, but somehow I like it as hell.",Ugw5pD1BbYUcEQYIoWh4AaABAg,1,12,2020-07-06T19:43:21Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-06,36
Lovely,UgyQ6_z3AVqlILvwerd4AaABAg,0,2,2020-07-06T19:42:25Z,hROwySjzLj8,2020-08-11,https://www.imdb.com/title/tt4523530/?ref_=adv_li_tt,2020-07-06,36
'Revalation'?! Typo!,UgxzyO38jjqn4jh0_W14AaABAg,0,0,2021-02-18T08:33:20Z,fu6LX4Ieasg,2021-02-19,https://www.imdb.com/title/tt9893250/?ref_=adv_li_tt,2021-02-18,1
"Pike was born to play these roles, what a great looking performance.",UgxUFmHmYohJ-nbP99t4AaABAg,0,7,2021-02-17T08:40:27Z,fu6LX4Ieasg,2021-02-19,https://www.imdb.com/title/tt9893250/?ref_=adv_li_tt,2021-02-17,2
"Pike is nominated for Best Actress for this film at this year's Golden Globes and the film isn't even out yet. Catch her in the upcoming ""Wheel of Time"" on Amazon Prime later this year.",UgyyBZjK5UOH6AvvVv14AaABAg,0,10,2021-02-13T17:59:12Z,fu6LX4Ieasg,2021-02-19,https://www.imdb.com/title/tt9893250/?ref_=adv_li_tt,2021-02-13,6
I don't get scared easy but Rosamund Pike scares me especially with her cynical smile.,UgzEO32048aZehKCbHt4AaABAg,0,0,2021-02-12T18:42:31Z,fu6LX4Ieasg,2021-02-19,https://www.imdb.com/title/tt9893250/?ref_=adv_li_tt,2021-02-12,7
Trash,UgyMUyMc-C-jKBiqgcl4AaABAg,0,2,2021-02-12T07:11:44Z,fu6LX4Ieasg,2021-02-19,https://www.imdb.com/title/tt9893250/?ref_=adv_li_tt,2021-02-12,7
⮚ I Care a Lot (2021,UgwCTrbB_ANA3iOH60R4AaABAg,0,0,2021-02-09T13:28:56Z,fu6LX4Ieasg,2021-02-19,https://www.imdb.com/title/tt9893250/?ref_=adv_li_tt,2021-02-09,10
Dianne Wiest/Jennifer Peterson obviously didn't read the terms and conditions of her Prime membership and that's how she got targeted.,UgzVElccZOEzvAtB97h4AaABAg,0,0,2021-02-07T01:11:37Z,fu6LX4Ieasg,2021-02-19,https://www.imdb.com/title/tt9893250/?ref_=adv_li_tt,2021-02-07,12
When a movie doesn't have a side to definitively cheer for,UgxO8NlcDF2pUCrCUhJ4AaABAg,4,75,2021-01-28T23:59:08Z,fu6LX4Ieasg,2021-02-19,https://www.imdb.com/title/tt9893250/?ref_=adv_li_tt,2021-01-28,22
i hope she goes to jail!,UgzqlT101f2qGdMhJpJ4AaABAg,0,0,2021-01-27T08:39:40Z,fu6LX4Ieasg,2021-02-19,https://www.imdb.com/title/tt9893250/?ref_=adv_li_tt,2021-01-27,23
Movies can't get worse.,Ugw13do8UheBug-ac1J4AaABAg,1,4,2021-01-27T02:04:11Z,fu6LX4Ieasg,2021-02-19,https://www.imdb.com/title/tt9893250/?ref_=adv_li_tt,2021-01-27,23
Can't wait to see Pike in the upcoming Wheel of Time series!,UgxK1reRr1G38RybBQp4AaABAg,0,3,2021-01-26T22:26:29Z,fu6LX4Ieasg,2021-02-19,https://www.imdb.com/title/tt9893250/?ref_=adv_li_tt,2021-01-26,24
"National Association to Stop Guardian Abuse,  an organization of victims and families working to reform unlawful and abusive guardianships and conservatorships, appreciates the awareness this film will create of a system much better protected than the people it was created to protect.  Elders and individuals with disability(ies) are stripped of their fundamental rights, liberties, and decision-making - leaving them with nowhere to go for help if/when their court-appointed guardians abuse them mentally, physically, or financially.",Ugw-rSB6CfB61Yj97dV4AaABAg,2,8,2021-01-25T18:04:31Z,fu6LX4Ieasg,2021-02-19,https://www.imdb.com/title/tt9893250/?ref_=adv_li_tt,2021-01-25,25
Average trailer vs average movie 🤔🤔🤔🤔,Ugz-a3LEtPNpepBeodt4AaABAg,0,2,2021-01-24T20:56:01Z,fu6LX4Ieasg,2021-02-19,https://www.imdb.com/title/tt9893250/?ref_=adv_li_tt,2021-01-24,26
Anything with Dianne Wiest !!!,UgxXcwFONupOLGmNyhd4AaABAg,0,1,2021-01-23T00:00:32Z,fu6LX4Ieasg,2021-02-19,https://www.imdb.com/title/tt9893250/?ref_=adv_li_tt,2021-01-23,27
We need more movies about money,UgxrR6Fun_diPK-R1LN4AaABAg,0,0,2021-01-22T20:29:26Z,fu6LX4Ieasg,2021-02-19,https://www.imdb.com/title/tt9893250/?ref_=adv_li_tt,2021-01-22,28
Rosamund Pike is brilliant at choosing her roles. This is another winner!!,UgyIV6qsc2YD_O5mwDN4AaABAg,0,0,2021-01-22T15:29:04Z,fu6LX4Ieasg,2021-02-19,https://www.imdb.com/title/tt9893250/?ref_=adv_li_tt,2021-01-22,28
I’ll most likely skip to the end to see if it’s worth watching.,UgzAd35SvU-GDuFho3J4AaABAg,1,1,2021-01-19T17:45:33Z,fu6LX4Ieasg,2021-02-19,https://www.imdb.com/title/tt9893250/?ref_=adv_li_tt,2021-01-19,31
HELL YES DE STAAT SONG,Ugxp7FPgsKIooEAkiCZ4AaABAg,0,2,2021-01-19T16:38:33Z,fu6LX4Ieasg,2021-02-19,https://www.imdb.com/title/tt9893250/?ref_=adv_li_tt,2021-01-19,31
